ID,TeamNumber,MatchNumber,ScoutName,AutoNumberOfCycles,AutoShootingSpeed,AutoBallsPerCycle,AutoAccuracy,AutoRobotSpeed,AutoClimbingLevel,TeleNumberOfCycles,TeleShootingSpeed,TeleBallsPerCycle,TeleAccuracy,TeleRobotSpeed,TeleClimbingLevel,Score,DefenseScore,Comments
1123,4505,33,jeanette,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,Can pick from the outpost. Can pick from the floor. 
1124,175,50,Terri,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,
1125,133,51,Thomas,1.00,3.00,3.00,3.00,3.00,0.00,8.00,3.00,3.00,3.00,3.00,0.00,5.00,2.00,Can pick from the floor. Good feeder to endzone. Picks up fuel fast. Can go underneath trench. 
1126,5112,52,Thomas,1.00,2.00,1.00,3.00,1.00,0.00,1.00,2.00,2.00,3.00,2.00,0.00,3.00,3.00,Played defense. Can pick from the floor. 
1127,1512,53,Thomas,1.00,2.00,2.00,3.00,2.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,3.00,0.00,The only working robot on the field. Can pick from the floor. Picks up fuel fast. Good feeder to endzone. Can go underneath trench. 
1128,172,34,jeanette,2.00,3.00,3.00,3.00,3.00,0.00,6.00,3.00,3.00,3.00,3.00,0.00,4.00,0.00,Can pick from the floor. Can pick from the outpost. Picks up fuel fast. can shoot from mid field back to there side when hub is down  
1129,58,54,Thomas,1.00,2.00,1.00,1.00,3.00,0.00,1.00,2.00,1.00,1.00,3.00,0.00,2.00,3.00,Played defense. Had technical issues. Can go underneath trench. 
1130,2370,35,jeanette,1.00,0.00,0.00,0.00,0.00,0.00,6.00,3.00,3.00,3.00,3.00,0.00,0.00,5.00,Can pick from the floor. Can pick from the outpost. Can shoot from any direction they are sitting 
1131,230,55,Thomas,1.00,2.00,3.00,3.00,2.00,0.00,7.00,3.00,3.00,2.00,3.00,0.00,3.00,0.00,Can pick from the floor. Picks up fuel fast. Can go underneath trench. 
1132,571,36,Zander,1.00,2.00,2.00,1.00,0.00,0.00,4.00,2.00,2.00,1.00,0.00,0.00,3.00,0.00,"If they werent dead on with the center of the goal, their shots were very close to the edge of the goal and very easily missed"
1133,10063,56,James,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,Played defense. 
1134,4311,57,James,1.00,2.00,3.00,1.00,2.00,0.00,1.00,3.00,2.00,1.00,2.00,0.00,3.00,0.00,big hoper
1135,11175,58,James,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,2.00,3.00,0.00,2.00,3.00,Played defense. 
1136,2876,59,James,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,2.00,2.00,2.00,0.00,3.00,0.00,Got stuck a little
1137,10910,37,Zander,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,No auto. didnt score. just pushed balls to their side of the field. 
1138,5000,60,James,1.00,3.00,3.00,2.00,2.00,0.00,5.00,3.00,3.00,1.00,0.00,0.00,4.00,0.00,Not very accurate in the beginning
1139,173,38,Zander,1.00,2.00,2.00,2.00,0.00,0.00,2.00,2.00,2.00,2.00,2.00,0.00,2.00,0.00,Did okay. was heavily defended. fell over on a ramp at the start of endgame
1140,2713,61,Thomas,2.00,3.00,3.00,3.00,3.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,Slow them down because they have a ramp to their feeder so if we slow them down they wouldn't have enough speed to intake. Can pick from the floor. Picks up fuel fast. Can go underneath trench. Good feeder to endzone. 
1141,10254,39,Zander,1.00,2.00,3.00,2.00,2.00,0.00,3.00,2.00,3.00,2.00,2.00,0.00,3.00,0.00,Too tall for trench. holds a lot of balls. 
1142,10063,62,Thomas,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,Played defense. 
1143,4905,63,Thomas,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,Played defense. Had technical issues. 
1144,151,64,Thomas,1.00,3.00,3.00,3.00,0.00,0.00,1.00,3.00,3.00,3.00,3.00,0.00,0.00,3.00,Can pick from the floor. Played defense. Can go underneath trench. Picks up fuel fast. 
1145,348,65,Thomas,1.00,3.00,2.00,3.00,3.00,0.00,1.00,3.00,2.00,3.00,3.00,0.00,2.00,3.00,Played defense. Can pick from the floor. Can go underneath trench. 
1146,155,66,james,2.00,2.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,Played defense. 
1147,4925,40,Zander,1.00,1.00,1.00,1.00,1.00,0.00,4.00,1.00,1.00,2.00,2.00,0.00,1.00,0.00,Very slow shooter. i didnt even realize they were shooting until their storage was empty
1148,131,67,james,2.00,2.00,2.00,2.00,2.00,0.00,5.00,2.00,3.00,2.00,2.00,0.00,3.00,0.00,Big hopper
1149,2876,44,Zander,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,2.00,2.00,0.00,1.00,0.00,Ran around like aimlessly for most of the match. cannot pick up balls from corners very well
1150,4925,68,james,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,1.00,1.00,0.00,2.00,0.00,DON'T PICK! 
1151,10254,45,Zander,1.00,2.00,3.00,2.00,2.00,0.00,4.00,2.00,3.00,2.00,0.00,0.00,3.00,0.00,Very high capacity for balls. can only go over the ramps so they can be essily stopped by a good defense bot. 
1152,8709,69,james,2.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,8708 ITS 8708 NOT 8079
1153,4311,46,Zander,1.00,2.00,1.00,2.00,2.00,0.00,4.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,Decent shooting. got around defense fairly well
1154,8709,70,james,1.00,2.00,2.00,2.00,2.00,0.00,4.00,3.00,2.00,3.00,2.00,0.00,4.00,0.00,Good
1155,78,71,Joyce,2.00,2.00,2.00,2.00,2.00,0.00,4.00,2.00,1.00,2.00,2.00,0.00,1.00,3.00,Played defense. Can go underneath trench. Broke down. 
1156,8724,72,Joyce,2.00,1.00,1.00,1.00,2.00,0.00,8.00,1.00,1.00,2.00,2.00,0.00,2.00,1.00,"Got a fuel stuck inside. Don't score a full Hooper at once, grab more even with fuel still in bot. Score very few at once"
1157,10063,73,Joyce,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"No auto. Only can play defense, have a broken intake (I know due to pit scouting). cannot intake at alk currently"
1158,8708,47,Zander,1.00,2.00,2.00,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,0.00,1.00,2.00,"Auto interfered with the other robots going into the middle of the field. their intake also stopped working shortly into the match. Okay at defense, mostly pushed and stole balls"
1159,3654,74,Joyce,1.00,1.00,1.00,2.00,0.00,0.00,3.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,"Scored only preload in auto, did not move. Attempting to play defense, not well. Played defense. "
1160,1729,48,Zander,1.00,2.00,2.00,1.00,2.00,0.00,4.00,1.00,2.00,1.00,2.00,0.00,3.00,2.00,their shots were all over the place. they got two consecutive penalties for pinning while defending but were otherwise okay at disrupting opponent scoring. 
1161,151,75,Joyce,1.00,1.00,1.00,2.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Scored in auto from hub. Good feeder to endzone. 
1162,155,49,Zander,1.00,2.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,Stole balls from the other side. i didnt see them try to shoot in teleop. they were not great at defense.
1163,175,76,Joyce,1.00,2.00,2.00,2.00,2.00,0.00,4.00,2.00,2.00,2.00,2.00,0.00,2.00,1.00,
1164,509,50,Zander,1.00,1.00,2.00,2.00,2.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,1.00,0.00,"Struggled the whole time. they werent intaking, shooting, or aligning properly. "
1165,173,77,rachel?000,1.00,2.00,2.00,2.00,1.00,0.00,5.00,2.00,2.00,2.00,1.00,0.00,2.00,0.00,Auto messed up. not confident. always confused and lost
1166,8567,78,rachel?000,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,2.00,2.00,0.00,1.00,3.00,Was doing really good defending. then seemed to switch tactics and did less good. it was more shooting and fuel focused
1167,1768,79,rachel?000,2.00,3.00,3.00,3.00,2.00,0.00,6.00,3.00,3.00,3.00,2.00,0.00,5.00,0.00,When being defended they always use the trench wall to prevent being moved one direction. one of the defenders was able to push it towards the wall and it did move
1168,195,80,rachel?000,2.00,3.00,3.00,2.00,2.00,0.00,8.00,3.00,3.00,3.00,2.00,0.00,5.00,0.00,Uses the trench wall and ladder during end game to deter defence bots
1169,2876,51,Jean,1.00,2.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,"played defense. was okay. BERT pushed fuel right to them, so they pushed it right back to neutral zone. 
Strategy: shoot the fuel behind the defense bot.  DON'T push fuel to the defense bot!
"
1170,5000,81,Joyce,2.00,3.00,2.00,3.00,2.00,0.00,9.00,3.00,3.00,3.00,3.00,0.00,3.00,0.00,Shoot on the fly. Can feed from other end of field. Picks up fuel fast. Can pick from the floor. Can pick from the outpost. Good feeder to endzone. 
1171,151,52,Jean,1.00,2.00,1.00,3.00,1.00,0.00,5.00,2.00,2.00,3.00,2.00,0.00,3.00,0.00,"Auto went wonky on second run. bot spun in circles.
pushed a lot of fuel to their side, but slow to intake balls."
1172,1512,82,Joyce,1.00,1.00,1.00,2.00,1.00,0.00,3.00,2.00,2.00,2.00,0.00,0.00,2.00,2.00,Attempted defense. 
1173,571,53,Jean,2.00,3.00,2.00,3.00,2.00,0.00,6.00,3.00,2.00,3.00,2.00,0.00,3.00,0.00,"auto: shooter didn't work at first.
off: gathered fuel in neutral and shoots over two their alliance. 
on: takes collected fuel and shoots into hopper.
distruption would best happen during off by moving fuel away from tgem."
1174,4905,83,Joyce,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,1.00,2.00,1.00,0.00,2.00,1.00,I missed auto. 
1175,1729,84,Joyce,1.00,1.00,1.00,2.00,1.00,0.00,4.00,1.00,2.00,1.00,1.00,0.00,1.00,0.00,
1176,173,85,Joyce,1.00,0.00,0.00,0.00,0.00,0.00,7.00,3.00,2.00,2.00,2.00,0.00,3.00,1.00,Good feeder to endzone. Picks up fuel fast. 
1177,175,86,thomas,1.00,2.00,2.00,3.00,2.00,1.00,3.00,2.00,3.00,3.00,3.00,0.00,3.00,0.00,Can pick from the floor. Picks up fuel fast. Can go underneath trench. 
1178,58,87,thomas,1.00,2.00,2.00,3.00,3.00,0.00,5.00,2.00,2.00,2.00,3.00,0.00,3.00,0.00,Can pick from the floor. Picks up fuel fast. Can go underneath trench. 
1179,1058,54,Jean,2.00,3.00,3.00,3.00,2.00,0.00,7.00,3.00,3.00,3.00,2.00,0.00,4.00,0.00,"General strategy: they go under trench into neutral zone pick up balls with sweep of field, go back under oppposite trench, and shoot.
To block: defense bot notes the side they go out and shoots over to the opposite side to block trench."
1180,2079,88,thomas,1.00,3.00,3.00,0.00,3.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,Wicked fast! Can pick from the floor. Picks up fuel fast. Good feeder to endzone. Can go underneath trench. 
1181,2713,55,Jean,2.00,3.00,3.00,3.00,3.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,4.00,0.00,they liked to switch up how they collect fuel. they target fuller areas from neutral zone to running along a wall into opposing alliance area to pick up fuel.
1182,2370,89,thomas,1.00,2.00,2.00,3.00,3.00,0.00,6.00,3.00,2.00,3.00,3.00,0.00,4.00,0.00,Good feeder to endzone. Picks up fuel fast. Can pick from the floor. Can go underneath trench. 
1183,8708,56,Jean,1.00,3.00,2.00,3.00,2.00,0.00,3.00,3.00,2.00,1.00,3.00,0.00,1.00,3.00,They would run over to opposing alliance and shoot fuel back to their alliance side. 
1184,78,90,thomas,2.00,3.00,3.00,3.00,3.00,0.00,7.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,Can pick from the floor. Picks up fuel fast. Good feeder to endzone. Can go underneath trench. 
1185,230,91,terri,1.00,3.00,3.00,3.00,3.00,0.00,8.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,
1186,4905,92,terri,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,3.00,3.00,0.00,2.00,0.00,Played defense majority of the match
1187,1073,93,terri,2.00,3.00,3.00,3.00,3.00,0.00,6.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,Feeder shooter
1188,5687,94,terri,2.00,3.00,3.00,3.00,3.00,0.00,7.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,
1189,5813,57,Jean,2.00,3.00,3.00,3.00,2.00,0.00,12.00,3.00,2.00,3.00,3.00,0.00,4.00,0.00,"great shooter. during of, would go into neutral zone and collect fuel and shoot to their side. then during on, would collect fuel on their side and shoot into hub.

strategy: go into their alliance and steal fuel so not as much is available."
1190,133,95,terri,2.00,3.00,3.00,3.00,3.00,0.00,6.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,Awesome robot
1191,10910,58,Jean,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"No auto. promptly lost connection 20 seconds into teleop.

don't pick."
1192,1729,96,terri,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,Barely moved. Broke down. 
1193,78,59,Jean,2.00,3.00,3.00,3.00,3.00,0.00,7.00,3.00,3.00,3.00,3.00,0.00,4.00,0.00,"during off: run down wall into opposing alliance, steal fuel, shoot into their side. then runs around neutral zone eating fuel abd shooting to their side."
1194,2079,97,terri,1.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,5.00,0.00,Super fast. feed shooter
1195,571,60,Jean,1.00,3.00,3.00,3.00,3.00,0.00,4.00,3.00,3.00,3.00,3.00,0.00,4.00,0.00,Died for about 1 minute. can shoot and move at the same time. really good robot.
1196,11175,98,terri,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Did a great job defending in the neutral zone
1197,2713,99,terri,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Had technical issues. Could not pick up or shoot. played defence.
1198,8709,100,terri,1.00,3.00,3.00,3.00,3.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,Feed shooter
1199,1512,61,Zander,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Robot launched balls wrong way auto. might have caught on the wall and misaligned? then the robot didnt move rest of match. i think connection issues. couldnt see the light but they were talking to the fta and some other people. FIELD FAULT-REPLAYED
1200,133,62,Zander,1.00,2.00,3.00,2.00,2.00,0.00,6.00,2.00,3.00,3.00,3.00,0.00,5.00,0.00,Great work getting around the defense
1201,4311,63,Zander,2.00,2.00,3.00,2.00,2.00,0.00,3.00,2.00,3.00,2.00,0.00,0.00,3.00,0.00,Focused a lot on defense/stealing balls. good at shooting when they did. 
1202,11175,64,Zander,1.00,2.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,i didnt see them do a lot. they collected some balls. then they got beached on some balls. someone helped them down then they ran into a wall and died.  
1203,2170,65,Zander,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,Good defense. got stuck the ramp for a little bit. 
1204,3146,66,Zander,1.00,2.00,2.00,3.00,0.00,0.00,2.00,2.00,1.00,2.00,1.00,0.00,1.00,0.00,They only shot while pressed up against the hub. died for a minute or so. got a couple penalties doing defense. 
1205,236,67,Zander,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,2.00,2.00,2.00,0.00,3.00,0.00,They wiggle when they shoot
1206,509,68,Zander,2.00,2.00,2.00,1.00,0.00,0.00,4.00,1.00,1.00,2.00,2.00,0.00,2.00,0.00,Very lackluster. they look like they can shoot continuously but it was a steady dribble during this match
1207,7127,69,Zander,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,3.00,2.00,2.00,0.00,3.00,0.00,Good shooter. intake stopped working at some point. they did good pushing the balls to their side. 
1208,2079,70,Zander,1.00,2.00,3.00,2.00,1.00,0.00,4.00,1.00,3.00,1.00,2.00,0.00,2.00,0.00,"Two of their shots plopped out of the robot onto the floor, nowhere even close to scoring. "
1209,1058,71,Jean,2.00,3.00,3.00,3.00,3.00,0.00,9.00,3.00,3.00,3.00,2.00,0.00,4.00,0.00,"Doing much better today.  off: they will go into opposing alliance to steal and shoot fuel to their side. continues in neutral.
on: stay mostly in their alliance area, gather, and shoot.

best bet: steal from their alliance side"
1210,172,72,Jean,2.00,2.00,2.00,3.00,2.00,0.00,6.00,2.00,2.00,3.00,2.00,0.00,3.00,0.00,Had a few issues with their shooter.  fuel got stuck a couple of times.
1211,9644,73,Jean,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,"fuel intake isn't the most efficient. they played some defense during off. didn't appear to be strong enough to make much of an impact, but was still an annoyance to opposing alliance."
1212,3146,74,Jean,2.00,3.00,2.00,3.00,2.00,0.00,6.00,3.00,2.00,3.00,2.00,0.00,3.00,0.00,"Note: they like to shoot while stopped next to the hub.  they can shoot from elsewhere, but parking a defense bot in front of the hub would probably slow them down."
1213,3958,75,Jean,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,auto: moved to other side of neutral and shot fuel toward their alliance.  played good defense and really interfered with 131 & 5813 ability to shoot and score.
1214,9710,76,Jean,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,"They pinned BERT in the corner and we couldn't move for 5ish seconds. no counting done by refs.  other defense was legal.

careful about this robot when it comes to alliances."
1215,2067,77,Jean,1.00,3.00,3.00,3.00,2.00,0.00,5.00,3.00,3.00,3.00,3.00,0.00,3.00,0.00,I think it died shortly before the end - i lost sight of it.
1216,5112,78,Jean,1.00,2.00,2.00,3.00,2.00,0.00,4.00,2.00,3.00,3.00,2.00,0.00,3.00,0.00,seemed to have problems shooting at times.  single shot turret.
1217,3146,79,Jean,1.00,2.00,2.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,2.00,0.00,3.00,0.00,stole fuel from opposing alliance during off time.
1218,7127,80,Jean,1.00,3.00,1.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,0.00,2.00,0.00,Didn't do a great job of collecting and shooting fuel. 
1219,236,81,Zander,2.00,2.00,1.00,3.00,2.00,0.00,4.00,1.00,3.00,3.00,2.00,0.00,3.00,0.00,Can go underneath trench. 
1220,58,82,Zander,1.00,1.00,2.00,2.00,2.00,0.00,4.00,1.00,1.00,3.00,2.00,0.00,3.00,0.00,quick to help their allies. weak performance other than that
1221,5813,83,Zander,1.00,2.00,3.00,3.00,2.00,0.00,2.00,2.00,3.00,2.00,2.00,0.00,2.00,0.00,Heavily defended against and seemed to be having shootet issues. 
1222,131,84,Zander,2.00,3.00,2.00,2.00,2.00,0.00,6.00,2.00,2.00,3.00,2.00,0.00,4.00,0.00,Good shooting
1223,1768,85,Zander,1.00,2.00,3.00,3.00,2.00,0.00,7.00,3.00,3.00,3.00,2.00,0.00,5.00,0.00,Great performance
1224,5112,86,Patrick,1.00,1.00,0.00,3.00,1.00,0.00,4.00,1.00,3.00,3.00,3.00,0.00,3.00,0.00,Can pick from the floor. side note camera on turret
1225,2067,87,Patrick,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,3.00,2.00,3.00,0.00,4.00,0.00,
1226,155,89,Patrick,1.00,2.00,2.00,2.00,2.00,0.00,1.00,2.00,1.00,2.00,2.00,0.00,1.00,0.00,Did a little shooting then didnt pick and they didnt pick up any more. 
1227,3654,90,Zander,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,Sat on the opposite side of the field and played bad defense. 
1228,10254,91,Zander,1.00,2.00,3.00,3.00,1.00,0.00,5.00,2.00,3.00,3.00,1.00,0.00,4.00,0.00,The regal eagles did great this match
1229,8709,92,Zander,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,3.00,0.00,2.00,0.00,2.00,0.00,
1230,5112,93,Zander,1.00,2.00,2.00,2.00,1.00,0.00,4.00,1.00,2.00,2.00,2.00,0.00,3.00,0.00,When they spin they look like they are going to fall on top of their intake. 
1231,195,94,Zander,2.00,3.00,3.00,2.00,2.00,0.00,6.00,3.00,3.00,2.00,2.00,0.00,5.00,0.00,Hey i think your shoe is untied
1232,236,95,Zander,2.00,2.00,2.00,3.00,2.00,0.00,7.00,2.00,3.00,3.00,2.00,0.00,4.00,0.00,Excellent scorer
1233,10063,96,Zander,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,no auto. seemed subpar on defense. didnt notice anything special
1234,131,97,Zander,1.00,3.00,2.00,3.00,2.00,0.00,4.00,1.00,3.00,2.00,2.00,0.00,3.00,0.00,They looked like their shooter jammed when it was really full. 
1235,10254,98,Zander,1.00,1.00,3.00,3.00,0.00,0.00,3.00,1.00,3.00,3.00,2.00,0.00,3.00,0.00,Decent scorer. big and bulky so cant go under the trench
1236,2067,99,Zander,1.00,2.00,3.00,3.00,1.00,0.00,5.00,2.00,3.00,3.00,2.00,0.00,4.00,0.00,Solid overall. lost a few cycles to heavy defense. 
1237,8708,100,Zander,2.00,2.00,3.00,2.00,2.00,0.00,2.00,0.00,1.00,3.00,3.00,0.00,3.00,0.00,fed from the opposite side of the field. 
